STOP_ID,TRF_DISTRICT_CODE,BAY_CODE,BEARING_CODE,ON_STREET_NAME,INTERSECTION_LOC,HASTUS_CROSS_STREET_NAME,KCM_MANAGED_EQUIPMENT,ROUTE_LIST,NUM_SHELTERS,STOP_STATUS,GISOBJID,lon,lat,is_hotspot,compactor,has_trash,notes
26381,NS,,W,N 40th St,Far side,Bagley Ave N,UNK,31 32,1,ACT,100016075,-122.3331438,47.65566527,FALSE,FALSE,FALSE,
26450,NS,,W,N 35th St,Far side,Wallingford Ave N,YES,31 32,1,ACT,2245,-122.3368223,47.64926655,FALSE,FALSE,FALSE,
26480,NS,,W,N 35th St,Far side,Stone Way N,YES,31 32 62,1,ACT,2247,-122.3432184,47.64957567,FALSE,FALSE,FALSE,
26560,CB,,S,Westlake Ave N,Near side,Crockett St,YES,40,1,ACT,2252,-122.3409328,47.63806729,FALSE,FALSE,FALSE,
26730,CB,,N,Westlake Ave N,Far side,Mercer St,YES,40 C,1,ACT,2270,-122.3383866,47.62550417,FALSE,FALSE,FALSE,
26885,NS,,E,N 35th St,Far side,Woodland Park Ave N,YES,31 32 62,1,ACT,2279,-122.3436425,47.6495089,FALSE,FALSE,FALSE,
26920,NS,,N,Wallingford Ave N,Far side,N 35th St,YES,31 32,1,ACT,2281,-122.3362341,47.64941471,FALSE,FALSE,FALSE,
26980,NS,,E,N 40th St,Far side,Bagley Ave N,YES,31 32,1,ACT,2284,-122.3320639,47.65551086,FALSE,FALSE,FALSE,
26999,NS,,E,N 40th St,Far side,Eastern Ave N,UNK,31 32,1,ACT,100016074,-122.3287313,47.65548748,FALSE,FALSE,FALSE,
27320,SC,,W,E Yesler Way,Far side,29th Ave,YES,27,1,ACT,2315,-122.2952966,47.60172164,FALSE,FALSE,FALSE,
27335,SC,,W,E Yesler Way,Far side,27th Ave,YES,27 8,1,ACT,2316,-122.2981711,47.60172771,FALSE,FALSE,FALSE,
27350,SC,,W,E Yesler Way,Near side,23rd Ave,YES,27,1,ACT,2317,-122.3021687,47.60173485,FALSE,FALSE,FALSE,
27360,SC,,W,E Yesler Way,Far side,21st Ave,YES,27,1,ACT,2318,-122.3054487,47.60174099,FALSE,FALSE,FALSE,
27370,SC,,W,E Yesler Way,Far side,19th Ave,YES,27,1,ACT,2319,-122.3080233,47.60175097,FALSE,FALSE,FALSE,
27430,SC,,W,Yesler Way,Near side,8th Ave,YES,27,1,ACT,2324,-122.3237783,47.60177132,FALSE,FALSE,FALSE,
27480,SC,,E,Yesler Way,Near side,8th Ave S,YES,27,1,ACT,2325,-122.3235837,47.60163184,FALSE,FALSE,FALSE,
27510,SC,,E,E Yesler Way,Far side,12th Ave S,YES,27,1,ACT,2327,-122.3162415,47.60162385,FALSE,FALSE,FALSE,
27570,SC,,E,E Yesler Way,Far side,23rd Ave S,YES,27 8,1,ACT,2333,-122.3017229,47.60159774,FALSE,FALSE,FALSE,
28030,NS,,S,8th Ave NW,Far side,NW 97th St,YES,28E,1,ACT,2376,-122.3661499,47.69996693,FALSE,FALSE,FALSE,
28040,NS,,S,8th Ave NW,Near middle,NW 95th St,YES,28E,1,ACT,2377,-122.3661406,47.69855053,FALSE,FALSE,FALSE,
28060,NS,,S,8th Ave NW,Far side,NW 90th St,YES,28E,1,ACT,2379,-122.3661123,47.69401286,FALSE,FALSE,FALSE,
28080,NS,,S,8th Ave NW,Far side,NW 85th St,YES,28E,1,ACT,2381,-122.3661615,47.69031128,FALSE,FALSE,FALSE,
28100,NS,,S,8th Ave NW,Far side,NW 80th St,YES,28E,1,ACT,2382,-122.3661316,47.68668344,FALSE,FALSE,FALSE,
28120,NS,,S,8th Ave NW,Near side,NW 75th St,YES,28E,1,ACT,2384,-122.3661918,47.68349255,FALSE,FALSE,FALSE,
28130,NS,,S,8th Ave NW,Far side,NW 73rd St,YES,28E,1,ACT,2385,-122.3662015,47.68120557,FALSE,FALSE,FALSE,
28160,NS,,S,8th Ave NW,Far side,NW 65th St,YES,28E,1,ACT,2387,-122.3661312,47.6757954,FALSE,FALSE,FALSE,
28180,NS,,S,8th Ave NW,Far side,NW 61st St,YES,28E,1,ACT,2389,-122.3662509,47.6728324,FALSE,FALSE,FALSE,
28210,NS,,S,8th Ave NW,Far side,NW Market St,YES,28E,1,ACT,2392,-122.3662791,47.66841982,FALSE,FALSE,FALSE,
28230,NS,,S,8th Ave NW,Far side,NW 51st St,YES,28E,1,ACT,2394,-122.3662892,47.66545912,FALSE,FALSE,FALSE,
28250,NS,,S,8th Ave NW,Far side,NW 46th St,YES,28E,1,ACT,2395,-122.3662908,47.66193394,FALSE,FALSE,FALSE,
28255,NS,,E,NW Leary Way,Near side,11th Ave NW,YES,40,1,ACT,100000832,-122.3710277,47.66358907,FALSE,FALSE,FALSE,
28260,NS,,E,Leary Way NW,Far side,NW 43rd St,YES,28E 40,1,ACT,2396,-122.3646003,47.65869998,FALSE,FALSE,FALSE,
28265,NS,,S,Leary Way NW,Near side,8th Ave NW,YES,40,1,ACT,100001510,-122.3665845,47.6607479,FALSE,FALSE,FALSE,
28300,NS,,E,N 36th St,Far side,1st Ave NW,YES,40,1,ACT,2402,-122.3574478,47.65284435,FALSE,FALSE,FALSE,
28310,NS,,E,N 36th St,Far side,Phinney Ave N,YES,40,1,ACT,2403,-122.3540409,47.65207579,FALSE,FALSE,FALSE,
28410,NS,,W,Leary Way NW,Far side,6th Ave NW,YES,28E 40,1,ACT,2412,-122.3643442,47.65868422,FALSE,FALSE,FALSE,
28416,NS,,W,NW Leary Way,Far side,11th Ave NW,YES,40,1,ACT,100000833,-122.371251,47.6637259,FALSE,FALSE,FALSE,
28470,NS,,N,8th Ave NW,Far side,NW Market St,YES,28E,1,ACT,2416,-122.366079,47.66893089,FALSE,FALSE,FALSE,
28510,NS,,N,8th Ave NW,Far side,NW 65th St,YES,28E,1,ACT,2420,-122.3658542,47.67631381,FALSE,FALSE,FALSE,
28680,NS,,N,NW 100th Pl,Far side,7th Ave NW,YES,28E D,1,ACT,2434,-122.3634702,47.70262349,FALSE,FALSE,FALSE,
29091,NS,,W,Childrens Hospital AcRd,At cross st,45th Ave NE,YES,31 32,1,ACT,2470,-122.2801756,47.66154023,FALSE,FALSE,FALSE,
29130,NS,,W,NE 45th St,Opposite to,36th Ave NE,YES,31 32 45 67,1,ACT,2474,-122.2896272,47.66120289,FALSE,FALSE,FALSE,
29213,NS,,E,NW Market St,Far side,Tallman Ave NW,YES,44,1,ACT,2480,-122.3812882,47.66860623,FALSE,FALSE,FALSE,
29217,NS,,E,NW Market St,Far side,11th Ave NW,YES,44,1,ACT,2484,-122.3704491,47.66859341,FALSE,FALSE,FALSE,
29219,NS,,E,NW Market St,Far side,8th Ave NW,YES,44,1,ACT,2485,-122.3655293,47.668598,FALSE,FALSE,FALSE,
29225,NS,,E,N 46th St,Far side,Phinney Ave N,YES,44,2,ACT,2489,-122.3536351,47.66207149,FALSE,FALSE,FALSE,
29231,NS,,E,N 45th St,Far side,Stone Way N,YES,44 62,1,ACT,2491,-122.3416599,47.66131706,FALSE,FALSE,FALSE,
29232,NS,,E,N 45th St,Near side,Woodlawn Ave N,YES,44 62,1,ACT,2492,-122.3386848,47.66131831,FALSE,FALSE,FALSE,
29234,NS,,E,N 45th St,Far side,Corliss Ave N,YES,44,1,ACT,2493,-122.3310336,47.66130483,FALSE,FALSE,FALSE,
29236,NS,,E,NE 45th St,Near side,Thackeray Pl NE,YES,44,1,ACT,2494,-122.326345,47.66128166,FALSE,FALSE,FALSE,
29242,NS,,E,NE Pacific Pl,Far side,NE Pacific St,YES,44N 65,1,ACT,2498,-122.3069064,47.65050433,FALSE,FALSE,FALSE,
29244,SC,,S,24th Ave E,Near side,E McGraw St,YES,43 48 988EN,1,ACT,100001425,-122.3021695,47.64054713,FALSE,FALSE,FALSE,
29247,NS,1,E,NE Pacific St,Near side,Montlake Blvd NE,YES,255 271 43 48 542E 556E,5,ACT,2502,-122.3049647,47.64914364,FALSE,FALSE,FALSE,
29249,SC,,S,24th Ave E,Far side,Boyer Ave E,YES,43 48,1,ACT,2504,-122.301672,47.63499856,FALSE,FALSE,FALSE,
29251,SC,,S,24th Ave E,Far side,E Galer St,YES,43 48 988EN,1,ACT,2505,-122.3017179,47.63216741,FALSE,FALSE,FALSE,
29254,SC,,S,23rd Ave E,Far side,E Aloha St,YES,43 48 988EN,1,ACT,2507,-122.302489,47.62657971,FALSE,FALSE,FALSE,
29256,SC,,S,23rd Ave E,Far side,E Republican St,YES,43 48 988EN,1,ACT,2509,-122.3025564,47.62293611,FALSE,FALSE,FALSE,
29257,SC,,S,23rd Ave E,Far side,E Thomas St,YES,43 48,1,ACT,2510,-122.3025877,47.62116987,FALSE,FALSE,FALSE,
29258,SC,,W,E John St,Far side,22nd Ave E,YES,11 43 8,2,ACT,2511,-122.3039942,47.62028359,FALSE,FALSE,FALSE,
29259,SC,,W,E Thomas St,Near side,19th Ave E,YES,11 43 8,1,ACT,2512,-122.3071856,47.62055544,FALSE,FALSE,FALSE,
29260,SC,,W,E Thomas St,Far side,16th Ave E,YES,11 43 8,1,ACT,2513,-122.3119107,47.62056928,FALSE,FALSE,FALSE,
29262,SC,2,W,E John St,Near middle,Broadway E,YES,11 43 8,2,ACT,2515,-122.3201065,47.61998156,FALSE,FALSE,FALSE,
29268,SC,,E,E Olive Way,Far side,Summit Ave E,YES,11 8,2,ACT,2520,-122.3248757,47.61912699,FALSE,FALSE,FALSE,
29270,SC,1,E,E John St,Far side,Broadway E,YES,11 43 8,1,ACT,2522,-122.3204675,47.61984194,FALSE,FALSE,FALSE,
29273,SC,,E,E John St,Near side,15th Ave E,YES,11 43 8,1,ACT,2525,-122.3130393,47.61989681,FALSE,FALSE,FALSE,
29274,SC,,E,E Thomas St,Far side,16th Ave E,YES,11 43 8,1,ACT,2526,-122.3110186,47.62042896,FALSE,FALSE,FALSE,
29275,SC,,E,E Thomas St,Near side,19th Ave E,YES,11 43 8,1,ACT,2527,-122.3075143,47.62041929,FALSE,FALSE,FALSE,
29276,SC,,E,E John St,Far side,22nd Ave E,YES,11 43 8,1,ACT,2528,-122.3031751,47.62014226,FALSE,FALSE,FALSE,
29277,SC,,E,E John St,Far side,12th Ave E,YES,11 43 8,1,ACT,100000834,-122.316421,47.61987198,FALSE,FALSE,FALSE,
29280,SC,,N,23rd Ave E,Far side,E Aloha St,YES,43 48 988EN,1,ACT,2531,-122.3022821,47.62701068,FALSE,FALSE,FALSE,
29301,SC,,W,E John St,Far side,12th Ave E,YES,11 43 8,1,ACT,100000835,-122.3175359,47.62000086,FALSE,FALSE,FALSE,
29340,SC,,N,24th Ave E,Near side,Boyer Ave E,YES,43 48,1,ACT,2535,-122.3014667,47.63505193,FALSE,FALSE,FALSE,
29361,SC,,N,24th Ave E,Near side,E McGraw St,YES,43 48 988EN,1,ACT,2537,-122.3019718,47.64015429,FALSE,FALSE,FALSE,
29405,NS,2,W,NE Pacific St,Far side,Montlake Blvd NE,YES,271 43 44 48,4,ACT,100012231,-122.3058953,47.64976309,FALSE,FALSE,FALSE,
29440,NS,,N,15th Ave NE,Near side,NE Campus Pkwy,YES,271 372E 44 48 542E 556E,3,ACT,2548,-122.311974,47.65589987,FALSE,FALSE,FALSE,
29455,NS,,W,NE 45th St,Near side,9th Ave NE,YES,44,1,ACT,2550,-122.3182178,47.6613709,FALSE,FALSE,FALSE,
29480,NS,,W,NE 45th St,Far side,Latona Ave NE,YES,44,1,ACT,2552,-122.3253909,47.66141426,FALSE,FALSE,FALSE,
29500,NS,,W,N 45th St,Near side,Corliss Ave N,YES,44,1,ACT,2553,-122.3312364,47.66144283,FALSE,FALSE,FALSE,
29530,NS,,W,N 45th St,Far side,Woodlawn Ave N,YES,44 62,1,ACT,2554,-122.3396426,47.66145426,FALSE,FALSE,FALSE,
29557,NS,,W,N 46th St,Near side,Green Lake Way N,YES,44,1,ACT,2556,-122.3454071,47.66218568,FALSE,FALSE,FALSE,
29581,NS,,W,N 46th St,Far side,Linden Ave N,UNK,44,1,ACT,100016264,-122.3490323,47.66220824,FALSE,FALSE,FALSE,
29582,NS,,E,N 46th St,Far side,Aurora Ave N,UNK,44,1,ACT,100016263,-122.3474508,47.6619781,FALSE,FALSE,FALSE,
29600,NS,,W,N 46th St,Far side,Phinney Ave N,YES,44,1,ACT,2558,-122.3543211,47.6622104,FALSE,FALSE,FALSE,
29660,NS,,W,NW Market St,Far side,8th Ave NW,YES,44,1,ACT,2563,-122.3664832,47.6687357,FALSE,FALSE,FALSE,
29865,NS,,E,NE 45th St,Far side,Roosevelt Way NE,YES,44,1,ACT,2570,-122.3172924,47.66122804,FALSE,FALSE,FALSE,
30122,SC,,S,Seward Park Ave S,Near side,S Fisher Pl,YES,7,1,ACT,100001519,-122.2643592,47.52164241,FALSE,FALSE,FALSE,
30140,SC,,W,S Henderson St,Far side,Rainier Ave S,YES,106 107 987EN 9E,1,ACT,2585,-122.2705557,47.52337662,FALSE,FALSE,FALSE,
30160,SC,,W,S Henderson St,Far side,Renton Ave S,YES,106 107 9E,1,ACT,2587,-122.276887,47.52338217,FALSE,FALSE,FALSE,
30170,SC,,W,S Henderson St,Far side,Martin L King Jr Way S,YES,107,1,ACT,2588,-122.2797741,47.52327031,FALSE,FALSE,FALSE,
30240,SC,,N,Beacon Ave S,Far side,S Cloverdale St,YES,107,1,ACT,2594,-122.2875842,47.52636939,FALSE,FALSE,FALSE,
30270,SC,,N,Beacon Ave S,Far side,S Monroe St,YES,107,1,ACT,2596,-122.2878828,47.53126604,FALSE,FALSE,FALSE,
30310,SC,,N,Beacon Ave S,Far side,32nd Ave S,YES,107,1,ACT,2599,-122.2917118,47.53614869,FALSE,FALSE,FALSE,
30320,SC,,N,Beacon Ave S,Far side,S Othello St,YES,107,1,ACT,2600,-122.2932837,47.53719266,FALSE,FALSE,FALSE,
30340,SC,,N,Beacon Ave S,Far side,S Myrtle St,YES,36,1,ACT,2602,-122.2963495,47.53923358,FALSE,FALSE,FALSE,
30360,SC,,N,Beacon Ave S,Near side,S Holly St,YES,36,1,ACT,2604,-122.2990488,47.54249192,FALSE,FALSE,FALSE,
30380,SC,,N,Beacon Ave S,Far side,S Graham St,YES,36,1,ACT,2606,-122.3003072,47.54662431,FALSE,FALSE,FALSE,
30390,SC,,N,Beacon Ave S,Far side,S Spencer St,YES,36,1,ACT,2607,-122.3007439,47.54804012,FALSE,FALSE,FALSE,
30410,SC,,N,Beacon Ave S,Near side,S Orcas St,YES,36,1,ACT,2608,-122.3016022,47.55090237,FALSE,FALSE,FALSE,
30430,SC,,N,Beacon Ave S,Far side,S Brandon St,YES,36,1,ACT,2609,-122.3025303,47.55394221,FALSE,FALSE,FALSE,
30440,SC,,N,Beacon Ave S,Far side,S Dawson St,YES,36,1,ACT,2610,-122.303219,47.55624097,FALSE,FALSE,FALSE,
30460,SC,,W,S Columbian Way,Far side,Beacon Ave S,YES,50,1,ACT,2612,-122.3051216,47.55978588,FALSE,FALSE,FALSE,
30489,SC,,S,S Columbian Way,Far side,S Oregon St,YES,50,1,ACT,100016123,-122.3130829,47.56339738,FALSE,FALSE,FALSE,
30510,SC,,N,15th Ave S,Far side,S Dakota St,YES,107 50 60,1,ACT,2617,-122.3133571,47.56748707,FALSE,FALSE,FALSE,
30520,SC,,W,S Columbian Way,Far side,15th Ave S,YES,50,1,ACT,2618,-122.3137857,47.57016207,FALSE,FALSE,FALSE,
30570,SW,,N,4th Ave S,Far side,S Lander St,YES,131 132,1,ACT,2623,-122.3289567,47.58023042,FALSE,FALSE,FALSE,
30600,SW,,N,4th Ave S,Far side,S Holgate St,YES,131 132,1,ACT,2626,-122.3289613,47.58645856,FALSE,FALSE,FALSE,
30635,CB,,N,4th Ave S,Far middle,S Royal Brougham Way,YES,101 102 124N 131N 132N 150 177 21N 24 28E 33 5,1,ACT,2628,-122.3289483,47.59334117,FALSE,FALSE,FALSE,
30690,SW,,S,4th Ave S,Far side,S Holgate St,YES,131 132,1,ACT,2630,-122.3291614,47.58566239,FALSE,FALSE,FALSE,
30720,SW,,S,4th Ave S,Far side,S Lander St,YES,131 132,1,ACT,2632,-122.3291589,47.57937116,FALSE,FALSE,FALSE,
30820,SC,,S,S Columbian Way,Near side,S Snoqualmie St,YES,50,1,ACT,2639,-122.3108369,47.56176769,FALSE,FALSE,FALSE,
31132,SC,,E,S Henderson St,Near side,Martin L King Jr Way,YES,106 107,1,ACT,2664,-122.2780005,47.52324901,FALSE,FALSE,FALSE,
31134,SC,,E,S Henderson St,Far side,48th Ave S,YES,106 107 987E 9E,1,ACT,2666,-122.2722076,47.52324109,FALSE,FALSE,FALSE,
31136,SC,,E,S Henderson St,Far side,53rd Ave S,YES,7,1,ACT,2668,-122.266026,47.52322846,FALSE,FALSE,FALSE,
31140,CB,,N,Discovery Park AcRd,Near side,Texas Way,YES,33,1,ACT,2670,-122.4108983,47.6647494,FALSE,FALSE,FALSE,
31150,CB,,E,W Government Way,Far side,36th Ave W,YES,33,1,ACT,2671,-122.403142,47.65832032,FALSE,FALSE,FALSE,
31190,CB,,S,Gilman Ave W,Near side,W Jameson St,YES,33,1,ACT,2675,-122.3911137,47.65945451,FALSE,FALSE,FALSE,
31230,CB,,S,22nd Ave W,Far side,Gilman Ave W,YES,31 33,1,ACT,2679,-122.384752,47.6536838,FALSE,FALSE,FALSE,
31260,CB,,S,22nd Ave W,Far side,W Dravus St,YES,31 33,1,ACT,2682,-122.3847647,47.64826123,FALSE,FALSE,FALSE,
31290,CB,,S,22nd Ave W,Near side,Thorndyke Ave W,YES,31 33,1,ACT,2685,-122.3847066,47.64305022,FALSE,FALSE,FALSE,
31310,CB,,S,Thorndyke Ave W,Near side,Thorndyke Pl W,YES,31 33,1,ACT,2687,-122.3871017,47.63983158,FALSE,FALSE,FALSE,
31590,SW,4,W,SW Roxbury St,Near side,15th Ave SW,YES,113 128 60,1,ACT,2716,-122.3535697,47.51743877,FALSE,FALSE,FALSE,
31610,SE,,N,Tukwila Intl Blvd,Far side,S 112th St,YES,124,1,ACT,2717,-122.2928767,47.50329078,FALSE,FALSE,FALSE,
31620,SE,,N,East Marginal Way S,Far side,S Norfolk St,YES,124,1,ACT,2719,-122.29424,47.51309916,FALSE,FALSE,FALSE,
31631,SE,,N,East Marginal Way S,Near side,S 94th Pl,YES,124,1,ACT,2721,-122.2978223,47.51859348,FALSE,FALSE,FALSE,
31680,SW,,W,S Cloverdale St,Far side,12th Ave S,YES,132 60 987E,1,ACT,2726,-122.3181123,47.52651906,FALSE,FALSE,FALSE,
31700,SW,,W,S Cloverdale St,Far side,8th Ave S,YES,60,1,ACT,2727,-122.3232663,47.52653494,FALSE,FALSE,FALSE,
31720,SW,,W,S Cloverdale St,Near side,5th Ave S,YES,60,1,ACT,2728,-122.3280963,47.52654936,FALSE,FALSE,FALSE,
31731,SW,2,N,26th Ave SW,Near side,SW Barton St,YES,22 H,1,ACT,2730,-122.365771,47.52093954,FALSE,FALSE,FALSE,
31765,SW,,W,SW Barton St,Far side,35th Ave SW,YES,C,1,ACT,2732,-122.3772447,47.52114173,FALSE,FALSE,FALSE,
31811,SW,2,E,SW Alaska St,Far side,44th Ave SW,YES,128 50 57 773,2,ACT,2737,-122.3875229,47.56106924,FALSE,FALSE,FALSE,
31920,SW,,S,California Ave SW,Far side,SW Admiral Way,YES,128 50,1,ACT,2747,-122.3866598,47.58089509,FALSE,FALSE,FALSE,
31970,SW,,S,California Ave SW,Far side,SW Spokane St,YES,128 50,1,ACT,2751,-122.3868665,47.57179469,FALSE,FALSE,FALSE,
32011,SW,4,W,SW Alaska St,Near side,44th Ave SW,YES,128 50,2,ACT,2756,-122.3879564,47.561207,FALSE,FALSE,FALSE,
32100,SW,,E,S Cloverdale St,Far side,5th Ave S,YES,60,1,ACT,2762,-122.3278333,47.52641161,FALSE,FALSE,FALSE,
32120,SW,,E,S Cloverdale St,Far side,8th Ave S,YES,132 60 987E,1,ACT,2763,-122.3223069,47.52639506,FALSE,FALSE,FALSE,
32150,SW,,N,14th Ave S,Far side,S Cloverdale St,YES,60,1,ACT,2765,-122.3147924,47.52679163,FALSE,FALSE,FALSE,
32165,SW,,S,East Marginal Way S,Far side,16th Ave S,YES,124,1,ACT,100012360,-122.3120356,47.53349993,FALSE,FALSE,FALSE,
32192,SE,,S,East Marginal Way S,Near side,S 94th Pl,YES,124,1,ACT,2770,-122.2982394,47.51888835,FALSE,FALSE,FALSE,
32210,SE,,S,East Marginal Way S,Far side,S Norfolk St,YES,124,1,ACT,2772,-122.2938576,47.5121633,FALSE,FALSE,FALSE,
32364,SW,,W,SW Alaska St,Near side,Fauntleroy Ave SW,YES,50 773 C,1,ACT,100000838,-122.3805008,47.56115159,FALSE,FALSE,FALSE,
33220,SW,,E,SW Alaska St,Far side,Fauntleroy Way SW,YES,50 C,1,ACT,2904,-122.3808654,47.56101528,FALSE,FALSE,FALSE,
33221,SW,,E,SW Alaska St,Far side,36th Ave SW,YES,50 773,1,ACT,2905,-122.3770894,47.56100054,FALSE,FALSE,FALSE,
34910,SC,,E,S Genesee St,Near side,36th Ave S,YES,50,1,ACT,2943,-122.2871696,47.56404157,FALSE,FALSE,FALSE,
35230,NS,,W,NE 125th St,Far side,Lake City Way NE,YES,65 75,1,ACT,2974,-122.2957723,47.71935059,FALSE,FALSE,FALSE,
35231,NS,,W,NE 125th St,Far side,28th Ave NE,YES,75,1,ACT,2975,-122.2982513,47.71936346,FALSE,FALSE,FALSE,
35233,NS,,W,NE 125th St,Far side,25th Ave NE,YES,75,1,ACT,2977,-122.3022421,47.71938807,FALSE,FALSE,FALSE,
35250,NS,,W,NE 125th St,Far side,20th Ave NE,YES,75,1,ACT,2980,-122.3075949,47.71943662,FALSE,FALSE,FALSE,
35270,NS,,W,NE 125th St,Far side,15th Ave NE,YES,75 982EN 986EN,1,ACT,2982,-122.3132408,47.71950717,FALSE,FALSE,FALSE,
35290,NS,,W,NE 103rd St,Far side,5th Ave NE,YES,322 348 61,1,ACT,2986,-122.3236914,47.70321605,FALSE,FALSE,FALSE,
35293,NS,D,S,Northgate TC AcRd,Far side,NE 103rd St,YES,,1,ACT,2987,-122.3272652,47.70262224,FALSE,FALSE,FALSE,
35295,NS,E,S,Northgate TC AcRd,Near side,NE 100th St,YES,,1,ACT,2988,-122.3272441,47.70202833,FALSE,FALSE,FALSE,
35297,NS,F,S,Northgate TC AcRd,Near side,NE 100th St,YES,,1,ACT,2989,-122.3272569,47.70162892,FALSE,FALSE,FALSE,
35322,NS,A,N,Northgate TC AcRd,Near side,NE 103rd St,YES,,1,ACT,2992,-122.3273056,47.70289838,FALSE,FALSE,FALSE,
35324,NS,B,N,Northgate TC AcRd,Near side,NE 103rd St,YES,,1,ACT,2993,-122.3273065,47.70250489,FALSE,FALSE,FALSE,
35326,NS,C,N,Northgate TC AcRd,Far side,100th Ave NE,YES,,1,ACT,2994,-122.3272853,47.70190796,FALSE,FALSE,FALSE,
35530,NS,,W,Loyal Way NW,Near side,NW 85th St,YES,45,1,ACT,3011,-122.3978473,47.69020946,FALSE,FALSE,FALSE,
35551,NS,,E,NW 85th St,Near side,24th Ave NW,YES,45,1,ACT,3014,-122.3877603,47.69050681,FALSE,FALSE,FALSE,
35660,NS,,E,NW 85th St,Far side,3rd Ave NW,YES,45 61,1,ACT,3020,-122.3602801,47.69055476,FALSE,FALSE,FALSE,
35670,NS,,E,N 85th St,Far side,1st Ave NW,YES,45 61,1,ACT,3021,-122.3576562,47.69053971,FALSE,FALSE,FALSE,
35691,NS,,E,East Green Lake Dr N,Far side,Meridian Ave N,UNK,45,1,ACT,100016150,-122.3329287,47.68267768,FALSE,FALSE,FALSE,
35721,NS,,E,East Green Lake Dr N,Near side,4th Ave NE,UNK,45,1,ACT,100016149,-122.3269663,47.6812095,FALSE,FALSE,FALSE,
35820,NS,,S,15th Ave NE,Near side,NE 45th St,YES,48,1,ACT,3032,-122.3120863,47.66156008,FALSE,FALSE,FALSE,
35821,SC,,S,23rd Ave E,Far side,E John St,YES,48,1,ACT,3033,-122.3026094,47.61992938,FALSE,FALSE,FALSE,
35825,SC,,N,23rd Ave E,Far side,E John St,YES,43 48,1,ACT,3034,-122.3023932,47.62060369,FALSE,FALSE,FALSE,
35850,SC,,S,23rd Ave,Far side,E Pine St,YES,48,1,ACT,3037,-122.3027574,47.6151183,FALSE,FALSE,FALSE,
35860,SC,,S,23rd Ave,Far side,E Union St,YES,48,1,ACT,3038,-122.3028244,47.61246511,FALSE,FALSE,FALSE,
35940,SC,,S,23rd Ave S,Far side,S Massachusetts St,YES,48,1,ACT,3042,-122.3027026,47.58804953,FALSE,FALSE,FALSE,
35960,SC,,W,S Alaska St,Far side,35th Ave S,YES,50,1,ACT,3043,-122.2890477,47.56079378,FALSE,FALSE,FALSE,
36155,SW,,N,16th Ave SW,Near middle,SW Findlay St,YES,125,1,ACT,3052,-122.3546397,47.54910885,FALSE,FALSE,FALSE,
36300,SW,,N,Delridge Way SW,Near side,21st Ave SW,YES,H,1,ACT,3058,-122.3606505,47.5346194,FALSE,FALSE,FALSE,
36360,SW,,W,SW Morgan St,Far side,35th Ave SW,YES,128,1,ACT,3060,-122.3768511,47.54475854,FALSE,FALSE,FALSE,
36390,SW,6,N,44th Ave SW,Far side,SW Alaska St,YES,22,1,ACT,3063,-122.3880293,47.56147691,FALSE,FALSE,FALSE,
36400,SW,,E,SW Morgan St,Far side,42nd Ave SW,YES,128,1,ACT,3064,-122.3855306,47.54478511,FALSE,FALSE,FALSE,
36440,SW,,E,SW Morgan St,Far side,35th Ave SW,YES,128,1,ACT,3068,-122.3761624,47.54461269,FALSE,FALSE,FALSE,
36500,SW,,N,16th Ave SW,Far side,SW Orchard St,YES,125 128,1,ACT,3073,-122.3548941,47.5384044,FALSE,FALSE,FALSE,
36520,SW,,N,16th Ave SW,Far side,SW Morgan St,YES,125 128,1,ACT,3075,-122.3546887,47.54496142,FALSE,FALSE,FALSE,
36525,SW,,N,South Seattle College AcRd,Near middle,SW Findlay St,YES,125 128,2,ACT,3077,-122.3538823,47.54744059,FALSE,FALSE,FALSE,
36560,SW,,W,SW Dawson St,Near side,18th Ave SW,YES,125,1,ACT,3080,-122.356987,47.55583212,FALSE,FALSE,FALSE,
36711,SC,,E,S Alaska St,Far side,31st Ave S,YES,50,1,ACT,100000212,-122.2922177,47.56072929,FALSE,FALSE,FALSE,
36720,SC,,E,S Alaska St,Near side,35th Ave S,YES,50,1,ACT,3086,-122.2890155,47.56065655,FALSE,FALSE,FALSE,
36750,SC,,N,23rd Ave S,Far side,S Massachusetts St,YES,48,1,ACT,3088,-122.3024832,47.58860515,FALSE,FALSE,FALSE,
36752,SC,,N,Martin L King Jr Way S,Far side,S Walker St,YES,8,1,ACT,3089,-122.2980409,47.58384861,FALSE,FALSE,FALSE,
36774,SC,,N,23rd Ave S,Near side,S Judkins St,YES,48,1,ACT,100012124,-122.302376,47.59184291,FALSE,FALSE,FALSE,
36791,SC,,N,23rd Ave,Far side,E Jefferson St,YES,48,1,ACT,3092,-122.302679,47.60631232,FALSE,FALSE,FALSE,
36830,SC,,N,23rd Ave,Far side,E Union St,YES,48,1,ACT,3096,-122.3025965,47.61344201,FALSE,FALSE,FALSE,
36845,SC,,N,23rd Ave,Far side,E Olive St,YES,48,1,ACT,100000840,-122.3025111,47.61673596,FALSE,FALSE,FALSE,
36860,NS,,N,15th Ave NE,Far side,NE 45th St,YES,48,1,ACT,3099,-122.3118967,47.66174461,FALSE,FALSE,FALSE,
36931,NS,,W,NE 65th St,Far side,14th Ave NE,UNK,45 62 79,1,ACT,100015910,-122.3135449,47.67586584,FALSE,FALSE,FALSE,
